Amp training started. 2016-02-26T18:37:25

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 7]
 Cu: [2, 7]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-XIfIFb.db.
  Processor 1 calculations stored in file /tmp/fp-YZfsRQ.db.
  Processor 2 calculations stored in file /tmp/fp-aXBdZY.db.
  Processor 3 calculations stored in file /tmp/fp-mtmvV0.db.
  Processor 4 calculations stored in file /tmp/fp-7EElDw.db.
  Processor 5 calculations stored in file /tmp/fp-wIGv9O.db.
  Processor 6 calculations stored in file /tmp/fp-o8X4Xf.db.
  Processor 7 calculations stored in file /tmp/fp-3n5a_r.db.
  Processor 8 calculations stored in file /tmp/fp-0Ik0gQ.db.
  Processor 9 calculations stored in file /tmp/fp-Pzn2e9.db.
  Processor 10 calculations stored in file /tmp/fp-aoJej4.db.
  Processor 11 calculations stored in file /tmp/fp-kAIOPx.db.
  Processor 12 calculations stored in file /tmp/fp-EP6tnM.db.
  Processor 13 calculations stored in file /tmp/fp-O5L8HC.db.
  Processor 14 calculations stored in file /tmp/fp-M6RyKQ.db.
  Processor 15 calculations stored in file /tmp/fp-lJQqdQ.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
 2847        2016-02-26T19:16:57  4.915e-03    2.194e-03
 2848        2016-02-26T19:16:58  4.915e-03    2.194e-03
 2849        2016-02-26T19:16:58  4.915e-03    2.194e-03
 2850        2016-02-26T19:16:59  4.915e-03    2.194e-03
 2851        2016-02-26T19:16:59  4.914e-03    2.194e-03
 2852        2016-02-26T19:17:00  4.914e-03    2.194e-03
 2853        2016-02-26T19:17:00  4.914e-03    2.194e-03
 2854        2016-02-26T19:17:01  4.914e-03    2.194e-03
 2855        2016-02-26T19:17:01  4.914e-03    2.194e-03
 2856        2016-02-26T19:17:02  4.914e-03    2.194e-03
 2857        2016-02-26T19:17:03  4.914e-03    2.194e-03
 2858        2016-02-26T19:17:03  4.914e-03    2.194e-03
 2859        2016-02-26T19:17:04  4.914e-03    2.194e-03
 2860        2016-02-26T19:17:04  4.914e-03    2.194e-03
 2861        2016-02-26T19:17:05  4.914e-03    2.194e-03
 2862        2016-02-26T19:17:06  4.914e-03    2.194e-03
 2863        2016-02-26T19:17:06  4.914e-03    2.194e-03
 2864        2016-02-26T19:17:07  4.914e-03    2.194e-03
 2865        2016-02-26T19:17:07  4.914e-03    2.194e-03
 2866        2016-02-26T19:17:08  4.914e-03    2.194e-03
 2867        2016-02-26T19:17:09  4.914e-03    2.194e-03
 2868        2016-02-26T19:17:09  4.914e-03    2.194e-03
 2869        2016-02-26T19:17:10  4.914e-03    2.194e-03
 2870        2016-02-26T19:17:10  4.914e-03    2.194e-03
 2871        2016-02-26T19:17:11  4.914e-03    2.194e-03
 2872        2016-02-26T19:17:12  4.914e-03    2.194e-03
 2873        2016-02-26T19:17:12  4.914e-03    2.194e-03
 2874        2016-02-26T19:17:13  4.913e-03    2.194e-03
 2875        2016-02-26T19:17:13  4.913e-03    2.194e-03
 2876        2016-02-26T19:17:14  4.913e-03    2.194e-03
 2877        2016-02-26T19:17:15  4.913e-03    2.194e-03
 2878        2016-02-26T19:17:15  4.913e-03    2.194e-03
 2879        2016-02-26T19:17:16  4.913e-03    2.194e-03
 2880        2016-02-26T19:17:16  4.912e-03    2.193e-03
 2881        2016-02-26T19:17:17  4.912e-03    2.193e-03
 2882        2016-02-26T19:17:17  4.911e-03    2.193e-03
 2883        2016-02-26T19:17:18  4.911e-03    2.193e-03
 2884        2016-02-26T19:17:19  4.911e-03    2.193e-03
 2885        2016-02-26T19:17:19  4.910e-03    2.193e-03
 2886        2016-02-26T19:17:20  4.910e-03    2.193e-03
 2887        2016-02-26T19:17:20  4.909e-03    2.193e-03
 2888        2016-02-26T19:17:21  4.909e-03    2.193e-03
 2889        2016-02-26T19:17:21  4.909e-03    2.193e-03
 2890        2016-02-26T19:17:22  4.909e-03    2.193e-03
 2891        2016-02-26T19:17:22  4.909e-03    2.193e-03
 2892        2016-02-26T19:17:23  4.909e-03    2.193e-03
 2893        2016-02-26T19:17:24  4.909e-03    2.193e-03
 2894        2016-02-26T19:17:24  4.909e-03    2.193e-03
 2895        2016-02-26T19:17:25  4.909e-03    2.193e-03
 2896        2016-02-26T19:17:26  4.909e-03    2.193e-03
 2897        2016-02-26T19:17:26  4.909e-03    2.193e-03
 2898        2016-02-26T19:17:27  4.909e-03    2.193e-03
 2899        2016-02-26T19:17:27  4.909e-03    2.193e-03
Saving checkpoint data.
 2900        2016-02-26T19:17:28  4.909e-03    2.193e-03
 2901        2016-02-26T19:17:29  4.909e-03    2.193e-03
 2902        2016-02-26T19:17:29  4.909e-03    2.193e-03
 2903        2016-02-26T19:17:30  4.909e-03    2.193e-03
 2904        2016-02-26T19:17:30  4.908e-03    2.193e-03
 2905        2016-02-26T19:17:31  4.908e-03    2.193e-03
 2906        2016-02-26T19:17:32  4.908e-03    2.193e-03
 2907        2016-02-26T19:17:33  4.908e-03    2.192e-03
 2908        2016-02-26T19:17:33  4.907e-03    2.192e-03
 2909        2016-02-26T19:17:34  4.907e-03    2.192e-03
 2910        2016-02-26T19:17:34  4.906e-03    2.192e-03
 2911        2016-02-26T19:17:35  4.905e-03    2.192e-03
 2912        2016-02-26T19:17:36  4.904e-03    2.192e-03
 2913        2016-02-26T19:17:36  4.903e-03    2.191e-03
 2914        2016-02-26T19:17:37  4.904e-03    2.191e-03
 2915        2016-02-26T19:17:37  4.903e-03    2.191e-03
 2916        2016-02-26T19:17:38  4.902e-03    2.191e-03
 2917        2016-02-26T19:17:38  4.901e-03    2.191e-03
 2918        2016-02-26T19:17:39  4.901e-03    2.191e-03
 2919        2016-02-26T19:17:40  4.901e-03    2.191e-03
 2920        2016-02-26T19:17:40  4.901e-03    2.191e-03
 2921        2016-02-26T19:17:41  4.901e-03    2.191e-03
 2922        2016-02-26T19:17:41  4.900e-03    2.191e-03
 2923        2016-02-26T19:17:42  4.900e-03    2.191e-03
 2924        2016-02-26T19:17:43  4.899e-03    2.191e-03
 2925        2016-02-26T19:17:43  4.899e-03    2.191e-03
 2926        2016-02-26T19:17:44  4.899e-03    2.191e-03
 2927        2016-02-26T19:17:44  4.899e-03    2.191e-03
 2928        2016-02-26T19:17:45  4.899e-03    2.190e-03
 2929        2016-02-26T19:17:45  4.899e-03    2.190e-03
 2930        2016-02-26T19:17:46  4.899e-03    2.190e-03
 2931        2016-02-26T19:17:47  4.899e-03    2.190e-03
 2932        2016-02-26T19:17:47  4.899e-03    2.190e-03
 2933        2016-02-26T19:17:48  4.899e-03    2.190e-03
 2934        2016-02-26T19:17:49  4.899e-03    2.190e-03
 2935        2016-02-26T19:17:49  4.899e-03    2.190e-03
 2936        2016-02-26T19:17:50  4.899e-03    2.190e-03
 2937        2016-02-26T19:17:50  4.898e-03    2.190e-03
 2938        2016-02-26T19:17:51  4.898e-03    2.190e-03
 2939        2016-02-26T19:17:52  4.898e-03    2.190e-03
 2940        2016-02-26T19:17:52  4.898e-03    2.190e-03
 2941        2016-02-26T19:17:53  4.898e-03    2.190e-03
 2942        2016-02-26T19:17:53  4.898e-03    2.190e-03
 2943        2016-02-26T19:17:54  4.898e-03    2.190e-03
 2944        2016-02-26T19:17:55  4.898e-03    2.190e-03
 2945        2016-02-26T19:17:55  4.898e-03    2.190e-03
 2946        2016-02-26T19:17:56  4.898e-03    2.190e-03
 2947        2016-02-26T19:17:56  4.897e-03    2.190e-03
 2948        2016-02-26T19:17:57  4.896e-03    2.190e-03
 2949        2016-02-26T19:17:58  4.895e-03    2.189e-03
 2950        2016-02-26T19:17:58  4.893e-03    2.189e-03
 2951        2016-02-26T19:17:59  4.891e-03    2.189e-03
 2952        2016-02-26T19:17:59  4.890e-03    2.188e-03
 2953        2016-02-26T19:18:00  4.889e-03    2.188e-03
 2954        2016-02-26T19:18:00  4.889e-03    2.188e-03
 2955        2016-02-26T19:18:01  4.888e-03    2.188e-03
 2956        2016-02-26T19:18:02  4.888e-03    2.188e-03
 2957        2016-02-26T19:18:02  4.888e-03    2.188e-03
 2958        2016-02-26T19:18:03  4.887e-03    2.188e-03
 2959        2016-02-26T19:18:03  4.887e-03    2.188e-03
 2960        2016-02-26T19:18:04  4.886e-03    2.188e-03
 2961        2016-02-26T19:18:04  4.885e-03    2.187e-03
 2962        2016-02-26T19:18:05  4.885e-03    2.187e-03
 2963        2016-02-26T19:18:06  4.884e-03    2.187e-03
 2964        2016-02-26T19:18:06  4.884e-03    2.187e-03
 2965        2016-02-26T19:18:07  4.883e-03    2.187e-03
 2966        2016-02-26T19:18:07  4.883e-03    2.187e-03
 2967        2016-02-26T19:18:08  4.883e-03    2.187e-03
 2968        2016-02-26T19:18:08  4.882e-03    2.187e-03
 2969        2016-02-26T19:18:09  4.882e-03    2.187e-03
 2970        2016-02-26T19:18:09  4.881e-03    2.187e-03
 2971        2016-02-26T19:18:10  4.881e-03    2.186e-03
 2972        2016-02-26T19:18:11  4.880e-03    2.186e-03
 2973        2016-02-26T19:18:11  4.880e-03    2.186e-03
 2974        2016-02-26T19:18:12  4.880e-03    2.186e-03
 2975        2016-02-26T19:18:12  4.879e-03    2.186e-03
 2976        2016-02-26T19:18:13  4.879e-03    2.186e-03
 2977        2016-02-26T19:18:14  4.879e-03    2.186e-03
 2978        2016-02-26T19:18:14  4.879e-03    2.186e-03
 2979        2016-02-26T19:18:15  4.879e-03    2.186e-03
 2980        2016-02-26T19:18:15  4.879e-03    2.186e-03
 2981        2016-02-26T19:18:16  4.879e-03    2.186e-03
 2982        2016-02-26T19:18:16  4.879e-03    2.186e-03
 2983        2016-02-26T19:18:17  4.878e-03    2.186e-03
 2984        2016-02-26T19:18:18  4.878e-03    2.186e-03
 2985        2016-02-26T19:18:18  4.878e-03    2.186e-03
 2986        2016-02-26T19:18:19  4.878e-03    2.186e-03
 2987        2016-02-26T19:18:19  4.878e-03    2.186e-03
 2988        2016-02-26T19:18:20  4.878e-03    2.186e-03
 2989        2016-02-26T19:18:21  4.878e-03    2.186e-03
 2990        2016-02-26T19:18:21  4.878e-03    2.186e-03
 2991        2016-02-26T19:18:22  4.878e-03    2.186e-03
 2992        2016-02-26T19:18:22  4.878e-03    2.186e-03
 2993        2016-02-26T19:18:23  4.878e-03    2.186e-03
 2994        2016-02-26T19:18:24  4.878e-03    2.186e-03
 2995        2016-02-26T19:18:25  4.878e-03    2.186e-03
 2996        2016-02-26T19:18:25  4.878e-03    2.186e-03
 2997        2016-02-26T19:18:26  4.878e-03    2.186e-03
 2998        2016-02-26T19:18:26  4.878e-03    2.186e-03
 2999        2016-02-26T19:18:27  4.878e-03    2.186e-03
Saving checkpoint data.
 3000        2016-02-26T19:18:27  4.878e-03    2.186e-03
 3001        2016-02-26T19:18:28  4.878e-03    2.186e-03
 3002        2016-02-26T19:18:29  4.877e-03    2.186e-03
 3003        2016-02-26T19:18:29  4.877e-03    2.186e-03
 3004        2016-02-26T19:18:30  4.877e-03    2.186e-03
 3005        2016-02-26T19:18:30  4.877e-03    2.186e-03
 3006        2016-02-26T19:18:31  4.877e-03    2.186e-03
 3007        2016-02-26T19:18:32  4.877e-03    2.186e-03
 3008        2016-02-26T19:18:32  4.877e-03    2.186e-03
 3009        2016-02-26T19:18:33  4.877e-03    2.186e-03
 3010        2016-02-26T19:18:33  4.877e-03    2.186e-03
 3011        2016-02-26T19:18:34  4.877e-03    2.186e-03
 3012        2016-02-26T19:18:34  4.877e-03    2.186e-03
 3013        2016-02-26T19:18:35  4.877e-03    2.186e-03
 3014        2016-02-26T19:18:36  4.877e-03    2.186e-03
 3015        2016-02-26T19:18:36  4.877e-03    2.186e-03
 3016        2016-02-26T19:18:37  4.877e-03    2.186e-03
 3017        2016-02-26T19:18:37  4.877e-03    2.186e-03
 3018        2016-02-26T19:18:38  4.877e-03    2.186e-03
 3019        2016-02-26T19:18:39  4.877e-03    2.186e-03
 3020        2016-02-26T19:18:39  4.877e-03    2.186e-03
 3021        2016-02-26T19:18:40  4.877e-03    2.186e-03
 3022        2016-02-26T19:18:40  4.877e-03    2.186e-03
 3023        2016-02-26T19:18:41  4.877e-03    2.186e-03
 3024        2016-02-26T19:18:42  4.877e-03    2.186e-03
 3025        2016-02-26T19:18:42  4.877e-03    2.186e-03
 3026        2016-02-26T19:18:43  4.877e-03    2.186e-03
 3027        2016-02-26T19:18:44  4.877e-03    2.186e-03
 3028        2016-02-26T19:18:44  4.877e-03    2.186e-03
 3029        2016-02-26T19:18:45  4.877e-03    2.186e-03
 3030        2016-02-26T19:18:45  4.877e-03    2.186e-03
 3031        2016-02-26T19:18:46  4.877e-03    2.186e-03
 3032        2016-02-26T19:18:46  4.877e-03    2.186e-03
 3033        2016-02-26T19:18:47  4.877e-03    2.186e-03
 3034        2016-02-26T19:18:48  4.877e-03    2.186e-03
 3035        2016-02-26T19:18:48  4.877e-03    2.185e-03
 3036        2016-02-26T19:18:49  4.877e-03    2.185e-03
 3037        2016-02-26T19:18:49  4.877e-03    2.185e-03
 3038        2016-02-26T19:18:50  4.877e-03    2.185e-03
 3039        2016-02-26T19:18:50  4.877e-03    2.185e-03
 3040        2016-02-26T19:18:51  4.877e-03    2.185e-03
 3041        2016-02-26T19:18:51  4.876e-03    2.185e-03
 3042        2016-02-26T19:18:52  4.877e-03    2.185e-03
 3043        2016-02-26T19:18:52  4.876e-03    2.185e-03
 3044        2016-02-26T19:18:53  4.876e-03    2.185e-03
 3045        2016-02-26T19:18:54  4.876e-03    2.185e-03
 3046        2016-02-26T19:18:54  4.876e-03    2.185e-03
 3047        2016-02-26T19:18:55  4.876e-03    2.185e-03
 3048        2016-02-26T19:18:55  4.876e-03    2.185e-03
 3049        2016-02-26T19:18:56  4.876e-03    2.185e-03
 3050        2016-02-26T19:18:57  4.875e-03    2.185e-03
 3051        2016-02-26T19:18:57  4.875e-03    2.185e-03
 3052        2016-02-26T19:18:58  4.876e-03    2.185e-03
 3053        2016-02-26T19:18:58  4.875e-03    2.185e-03
 3054        2016-02-26T19:18:59  4.874e-03    2.185e-03
 3055        2016-02-26T19:18:59  4.874e-03    2.185e-03
 3056        2016-02-26T19:19:00  4.873e-03    2.185e-03
 3057        2016-02-26T19:19:01  4.872e-03    2.184e-03
 3058        2016-02-26T19:19:01  4.876e-03    2.185e-03
 3059        2016-02-26T19:19:02  4.872e-03    2.184e-03
 3060        2016-02-26T19:19:02  4.871e-03    2.184e-03
 3061        2016-02-26T19:19:03  4.871e-03    2.184e-03
 3062        2016-02-26T19:19:04  4.870e-03    2.184e-03
 3063        2016-02-26T19:19:04  4.870e-03    2.184e-03
 3064        2016-02-26T19:19:05  4.869e-03    2.184e-03
 3065        2016-02-26T19:19:05  4.869e-03    2.184e-03
 3066        2016-02-26T19:19:06  4.868e-03    2.184e-03
 3067        2016-02-26T19:19:06  4.867e-03    2.183e-03
 3068        2016-02-26T19:19:07  4.871e-03    2.184e-03
 3069        2016-02-26T19:19:07  4.866e-03    2.183e-03
 3070        2016-02-26T19:19:08  4.866e-03    2.183e-03
 3071        2016-02-26T19:19:09  4.864e-03    2.183e-03
 3072        2016-02-26T19:19:09  4.863e-03    2.182e-03
 3073        2016-02-26T19:19:10  4.864e-03    2.183e-03
 3074        2016-02-26T19:19:10  4.862e-03    2.182e-03
 3075        2016-02-26T19:19:11  4.861e-03    2.182e-03
 3076        2016-02-26T19:19:12  4.861e-03    2.182e-03
 3077        2016-02-26T19:19:12  4.860e-03    2.182e-03
 3078        2016-02-26T19:19:13  4.860e-03    2.182e-03
 3079        2016-02-26T19:19:13  4.860e-03    2.182e-03
 3080        2016-02-26T19:19:14  4.859e-03    2.182e-03
 3081        2016-02-26T19:19:14  4.859e-03    2.182e-03
 3082        2016-02-26T19:19:15  4.858e-03    2.181e-03
 3083        2016-02-26T19:19:16  4.857e-03    2.181e-03
 3084        2016-02-26T19:19:16  4.857e-03    2.181e-03
 3085        2016-02-26T19:19:17  4.857e-03    2.181e-03
 3086        2016-02-26T19:19:17  4.856e-03    2.181e-03
 3087        2016-02-26T19:19:18  4.856e-03    2.181e-03
 3088        2016-02-26T19:19:19  4.856e-03    2.181e-03
 3089        2016-02-26T19:19:19  4.855e-03    2.181e-03
 3090        2016-02-26T19:19:20  4.855e-03    2.181e-03
 3091        2016-02-26T19:19:21  4.855e-03    2.181e-03
 3092        2016-02-26T19:19:21  4.855e-03    2.181e-03
 3093        2016-02-26T19:19:22  4.854e-03    2.180e-03
 3094        2016-02-26T19:19:22  4.853e-03    2.180e-03
 3095        2016-02-26T19:19:23  4.954e-03    2.203e-03
 3096        2016-02-26T19:19:23  4.853e-03    2.180e-03
 3097        2016-02-26T19:19:24  4.853e-03    2.180e-03
 3098        2016-02-26T19:19:24  4.852e-03    2.180e-03
 3099        2016-02-26T19:19:25  4.851e-03    2.180e-03
Saving checkpoint data.
 3100        2016-02-26T19:19:26  4.849e-03    2.179e-03
 3101        2016-02-26T19:19:26  4.846e-03    2.179e-03
 3102        2016-02-26T19:19:27  4.847e-03    2.179e-03
 3103        2016-02-26T19:19:27  4.846e-03    2.179e-03
 3104        2016-02-26T19:19:28  4.846e-03    2.179e-03
 3105        2016-02-26T19:19:28  4.846e-03    2.179e-03
 3106        2016-02-26T19:19:29  4.846e-03    2.179e-03
 3107        2016-02-26T19:19:30  4.846e-03    2.179e-03
 3108        2016-02-26T19:19:30  4.846e-03    2.179e-03
 3109        2016-02-26T19:19:31  4.846e-03    2.179e-03
 3110        2016-02-26T19:19:31  4.846e-03    2.178e-03
 3111        2016-02-26T19:19:32  4.845e-03    2.178e-03
 3112        2016-02-26T19:19:33  4.845e-03    2.178e-03
 3113        2016-02-26T19:19:33  4.845e-03    2.178e-03
 3114        2016-02-26T19:19:34  4.845e-03    2.178e-03
 3115        2016-02-26T19:19:34  4.845e-03    2.178e-03
 3116        2016-02-26T19:19:35  4.845e-03    2.178e-03
 3117        2016-02-26T19:19:35  4.845e-03    2.178e-03
 3118        2016-02-26T19:19:36  4.845e-03    2.178e-03
 3119        2016-02-26T19:19:37  4.845e-03    2.178e-03
 3120        2016-02-26T19:19:37  4.845e-03    2.178e-03
 3121        2016-02-26T19:19:38  4.845e-03    2.178e-03
 3122        2016-02-26T19:19:39  4.845e-03    2.178e-03
 3123        2016-02-26T19:19:39  4.845e-03    2.178e-03
 3124        2016-02-26T19:19:40  4.845e-03    2.178e-03
 3125        2016-02-26T19:19:41  4.845e-03    2.178e-03
 3126        2016-02-26T19:19:41  4.845e-03    2.178e-03
 3127        2016-02-26T19:19:42  4.845e-03    2.178e-03
 3128        2016-02-26T19:19:43  4.845e-03    2.178e-03
 3129        2016-02-26T19:19:43  4.845e-03    2.178e-03
 3130        2016-02-26T19:19:44  4.845e-03    2.178e-03
 3131        2016-02-26T19:19:45  4.845e-03    2.178e-03
 3132        2016-02-26T19:19:45  4.845e-03    2.178e-03
 3133        2016-02-26T19:19:46  4.845e-03    2.178e-03
 3134        2016-02-26T19:19:46  4.845e-03    2.178e-03
 3135        2016-02-26T19:19:47  4.845e-03    2.178e-03
 3136        2016-02-26T19:19:48  4.845e-03    2.178e-03
 3137        2016-02-26T19:19:48  4.845e-03    2.178e-03
 3138        2016-02-26T19:19:49  4.845e-03    2.178e-03
 3139        2016-02-26T19:19:50  4.845e-03    2.178e-03
 3140        2016-02-26T19:19:50  4.845e-03    2.178e-03
 3141        2016-02-26T19:19:51  4.845e-03    2.178e-03
 3142        2016-02-26T19:19:51  4.845e-03    2.178e-03
 3143        2016-02-26T19:19:52  4.845e-03    2.178e-03
 3144        2016-02-26T19:19:52  4.845e-03    2.178e-03
 3145        2016-02-26T19:19:53  4.845e-03    2.178e-03
 3146        2016-02-26T19:19:54  4.844e-03    2.178e-03
 3147        2016-02-26T19:19:54  4.844e-03    2.178e-03
 3148        2016-02-26T19:19:55  4.844e-03    2.178e-03
 3149        2016-02-26T19:19:55  4.844e-03    2.178e-03
 3150        2016-02-26T19:19:56  4.844e-03    2.178e-03
 3151        2016-02-26T19:19:57  4.843e-03    2.178e-03
 3152        2016-02-26T19:19:57  4.842e-03    2.178e-03
 3153        2016-02-26T19:19:58  4.844e-03    2.178e-03
 3154        2016-02-26T19:19:58  4.842e-03    2.178e-03
 3155        2016-02-26T19:19:59  4.842e-03    2.178e-03
 3156        2016-02-26T19:20:00  4.842e-03    2.178e-03
 3157        2016-02-26T19:20:00  4.841e-03    2.178e-03
 3158        2016-02-26T19:20:01  4.841e-03    2.178e-03
 3159        2016-02-26T19:20:01  4.841e-03    2.178e-03
 3160        2016-02-26T19:20:02  4.841e-03    2.177e-03
 3161        2016-02-26T19:20:03  4.841e-03    2.177e-03
 3162        2016-02-26T19:20:03  4.841e-03    2.177e-03
 3163        2016-02-26T19:20:04  4.840e-03    2.177e-03
 3164        2016-02-26T19:20:04  4.840e-03    2.177e-03
 3165        2016-02-26T19:20:05  4.839e-03    2.177e-03
 3166        2016-02-26T19:20:06  4.838e-03    2.177e-03
 3167        2016-02-26T19:20:06  4.838e-03    2.177e-03
 3168        2016-02-26T19:20:07  4.837e-03    2.177e-03
 3169        2016-02-26T19:20:07  4.837e-03    2.177e-03
 3170        2016-02-26T19:20:08  4.837e-03    2.177e-03
 3171        2016-02-26T19:20:09  4.836e-03    2.176e-03
 3172        2016-02-26T19:20:09  4.836e-03    2.176e-03
 3173        2016-02-26T19:20:10  4.836e-03    2.176e-03
 3174        2016-02-26T19:20:10  4.836e-03    2.176e-03
 3175        2016-02-26T19:20:11  4.836e-03    2.176e-03
 3176        2016-02-26T19:20:12  4.836e-03    2.176e-03
 3177        2016-02-26T19:20:12  4.836e-03    2.176e-03
 3178        2016-02-26T19:20:13  4.835e-03    2.176e-03
 3179        2016-02-26T19:20:13  4.835e-03    2.176e-03
 3180        2016-02-26T19:20:14  4.835e-03    2.176e-03
 3181        2016-02-26T19:20:14  4.835e-03    2.176e-03
 3182        2016-02-26T19:20:15  4.834e-03    2.176e-03
 3183        2016-02-26T19:20:16  4.834e-03    2.176e-03
 3184        2016-02-26T19:20:16  4.834e-03    2.176e-03
 3185        2016-02-26T19:20:17  4.834e-03    2.176e-03
 3186        2016-02-26T19:20:17  4.834e-03    2.176e-03
 3187        2016-02-26T19:20:18  4.834e-03    2.176e-03
 3188        2016-02-26T19:20:18  4.834e-03    2.176e-03
 3189        2016-02-26T19:20:19  4.834e-03    2.176e-03
 3190        2016-02-26T19:20:19  4.834e-03    2.176e-03
 3191        2016-02-26T19:20:20  4.834e-03    2.176e-03
 3192        2016-02-26T19:20:21  4.834e-03    2.176e-03
 3193        2016-02-26T19:20:21  4.834e-03    2.176e-03
 3194        2016-02-26T19:20:22  4.834e-03    2.176e-03
 3195        2016-02-26T19:20:22  4.834e-03    2.176e-03
 3196        2016-02-26T19:20:23  4.834e-03    2.176e-03
 3197        2016-02-26T19:20:23  4.834e-03    2.176e-03
 3198        2016-02-26T19:20:24  4.834e-03    2.176e-03
 3199        2016-02-26T19:20:24  4.834e-03    2.176e-03
Saving checkpoint data.
 3200        2016-02-26T19:20:25  4.834e-03    2.176e-03
 3201        2016-02-26T19:20:26  4.834e-03    2.176e-03
 3202        2016-02-26T19:20:26  4.834e-03    2.176e-03
 3203        2016-02-26T19:20:27  4.834e-03    2.176e-03
 3204        2016-02-26T19:20:27  4.834e-03    2.176e-03
 3205        2016-02-26T19:20:28  4.834e-03    2.176e-03
 3206        2016-02-26T19:20:29  4.834e-03    2.176e-03
 3207        2016-02-26T19:20:29  4.834e-03    2.176e-03
 3208        2016-02-26T19:20:30  4.834e-03    2.176e-03
 3209        2016-02-26T19:20:30  4.834e-03    2.176e-03
 3210        2016-02-26T19:20:31  4.834e-03    2.176e-03
 3211        2016-02-26T19:20:32  4.834e-03    2.176e-03
 3212        2016-02-26T19:20:32  4.834e-03    2.176e-03
 3213        2016-02-26T19:20:33  4.834e-03    2.176e-03
 3214        2016-02-26T19:20:33  4.834e-03    2.176e-03
 3215        2016-02-26T19:20:34  4.834e-03    2.176e-03
 3216        2016-02-26T19:20:35  4.834e-03    2.176e-03
 3217        2016-02-26T19:20:35  4.834e-03    2.176e-03
 3218        2016-02-26T19:20:36  4.833e-03    2.176e-03
 3219        2016-02-26T19:20:36  4.833e-03    2.176e-03
 3220        2016-02-26T19:20:37  4.833e-03    2.176e-03
 3221        2016-02-26T19:20:38  4.832e-03    2.175e-03
 3222        2016-02-26T19:20:38  4.831e-03    2.175e-03
 3223        2016-02-26T19:20:39  4.831e-03    2.175e-03
 3224        2016-02-26T19:20:39  4.830e-03    2.175e-03
 3225        2016-02-26T19:20:40  4.830e-03    2.175e-03
 3226        2016-02-26T19:20:41  4.828e-03    2.175e-03
 3227        2016-02-26T19:20:41  4.827e-03    2.174e-03
 3228        2016-02-26T19:20:42  4.826e-03    2.174e-03
 3229        2016-02-26T19:20:43  4.827e-03    2.174e-03
 3230        2016-02-26T19:20:43  4.826e-03    2.174e-03
 3231        2016-02-26T19:20:44  4.825e-03    2.174e-03
 3232        2016-02-26T19:20:44  4.824e-03    2.174e-03
 3233        2016-02-26T19:20:45  4.824e-03    2.174e-03
 3234        2016-02-26T19:20:45  4.823e-03    2.173e-03
 3235        2016-02-26T19:20:46  4.822e-03    2.173e-03
 3236        2016-02-26T19:20:47  4.821e-03    2.173e-03
 3237        2016-02-26T19:20:47  4.820e-03    2.173e-03
 3238        2016-02-26T19:20:48  4.819e-03    2.173e-03
 3239        2016-02-26T19:20:49  4.818e-03    2.172e-03
 3240        2016-02-26T19:20:49  4.818e-03    2.172e-03
 3241        2016-02-26T19:20:50  4.817e-03    2.172e-03
 3242        2016-02-26T19:20:50  4.817e-03    2.172e-03
 3243        2016-02-26T19:20:51  4.817e-03    2.172e-03
 3244        2016-02-26T19:20:51  4.816e-03    2.172e-03
 3245        2016-02-26T19:20:52  4.816e-03    2.172e-03
 3246        2016-02-26T19:20:53  4.816e-03    2.172e-03
 3247        2016-02-26T19:20:53  4.816e-03    2.172e-03
 3248        2016-02-26T19:20:54  4.815e-03    2.172e-03
 3249        2016-02-26T19:20:54  4.815e-03    2.172e-03
 3250        2016-02-26T19:20:55  4.814e-03    2.171e-03
 3251        2016-02-26T19:20:56  4.813e-03    2.171e-03
 3252        2016-02-26T19:20:56  4.813e-03    2.171e-03
 3253        2016-02-26T19:20:57  4.813e-03    2.171e-03
 3254        2016-02-26T19:20:57  4.813e-03    2.171e-03
 3255        2016-02-26T19:20:58  4.812e-03    2.171e-03
 3256        2016-02-26T19:20:59  4.812e-03    2.171e-03
 3257        2016-02-26T19:20:59  4.812e-03    2.171e-03
 3258        2016-02-26T19:21:00  4.812e-03    2.171e-03
 3259        2016-02-26T19:21:00  4.812e-03    2.171e-03
 3260        2016-02-26T19:21:01  4.812e-03    2.171e-03
 3261        2016-02-26T19:21:02  4.812e-03    2.171e-03
 3262        2016-02-26T19:21:02  4.811e-03    2.171e-03
 3263        2016-02-26T19:21:03  4.811e-03    2.171e-03
 3264        2016-02-26T19:21:03  4.811e-03    2.171e-03
 3265        2016-02-26T19:21:04  4.811e-03    2.171e-03
