Amp training started. 2016-02-26T18:37:29

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 8]
 Cu: [2, 8]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-NlUCIX.db.
  Processor 1 calculations stored in file /tmp/fp-bLUWLf.db.
  Processor 2 calculations stored in file /tmp/fp-7QWnCG.db.
  Processor 3 calculations stored in file /tmp/fp-w4tZtG.db.
  Processor 4 calculations stored in file /tmp/fp-n5K1_O.db.
  Processor 5 calculations stored in file /tmp/fp-uKPt73.db.
  Processor 6 calculations stored in file /tmp/fp-4MD7oT.db.
  Processor 7 calculations stored in file /tmp/fp-Bfte5d.db.
  Processor 8 calculations stored in file /tmp/fp-ks9Xsf.db.
  Processor 9 calculations stored in file /tmp/fp-dHBEFD.db.
  Processor 10 calculations stored in file /tmp/fp-9KsbPw.db.
  Processor 11 calculations stored in file /tmp/fp-q2xK_3.db.
  Processor 12 calculations stored in file /tmp/fp-Y6PbXH.db.
  Processor 13 calculations stored in file /tmp/fp-tfdTuB.db.
  Processor 14 calculations stored in file /tmp/fp-qWejE_.db.
  Processor 15 calculations stored in file /tmp/fp-Gi5ZXL.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
12676        2016-02-26T20:53:05  9.435e-04    9.613e-04
12677        2016-02-26T20:53:05  9.435e-04    9.613e-04
12678        2016-02-26T20:53:06  9.435e-04    9.613e-04
12679        2016-02-26T20:53:06  9.435e-04    9.613e-04
12680        2016-02-26T20:53:07  9.435e-04    9.613e-04
12681        2016-02-26T20:53:08  9.435e-04    9.613e-04
12682        2016-02-26T20:53:08  9.435e-04    9.613e-04
12683        2016-02-26T20:53:09  9.435e-04    9.613e-04
12684        2016-02-26T20:53:09  9.434e-04    9.613e-04
12685        2016-02-26T20:53:10  9.434e-04    9.613e-04
12686        2016-02-26T20:53:11  9.434e-04    9.613e-04
12687        2016-02-26T20:53:11  9.434e-04    9.612e-04
12688        2016-02-26T20:53:12  9.434e-04    9.612e-04
12689        2016-02-26T20:53:13  9.434e-04    9.612e-04
12690        2016-02-26T20:53:13  9.434e-04    9.612e-04
12691        2016-02-26T20:53:14  9.433e-04    9.612e-04
12692        2016-02-26T20:53:14  9.433e-04    9.612e-04
12693        2016-02-26T20:53:15  9.433e-04    9.612e-04
12694        2016-02-26T20:53:16  9.435e-04    9.613e-04
12695        2016-02-26T20:53:16  9.433e-04    9.612e-04
12696        2016-02-26T20:53:17  9.433e-04    9.612e-04
12697        2016-02-26T20:53:17  9.432e-04    9.612e-04
12698        2016-02-26T20:53:18  9.432e-04    9.611e-04
12699        2016-02-26T20:53:18  9.432e-04    9.612e-04
Saving checkpoint data.
12700        2016-02-26T20:53:19  9.432e-04    9.611e-04
12701        2016-02-26T20:53:20  9.432e-04    9.611e-04
12702        2016-02-26T20:53:20  9.432e-04    9.611e-04
12703        2016-02-26T20:53:21  9.432e-04    9.611e-04
12704        2016-02-26T20:53:21  9.432e-04    9.611e-04
12705        2016-02-26T20:53:22  9.431e-04    9.611e-04
12706        2016-02-26T20:53:22  9.431e-04    9.611e-04
12707        2016-02-26T20:53:23  9.431e-04    9.611e-04
12708        2016-02-26T20:53:24  9.431e-04    9.611e-04
12709        2016-02-26T20:53:24  9.431e-04    9.611e-04
12710        2016-02-26T20:53:25  9.431e-04    9.611e-04
12711        2016-02-26T20:53:26  9.431e-04    9.611e-04
12712        2016-02-26T20:53:26  9.431e-04    9.611e-04
12713        2016-02-26T20:53:27  9.431e-04    9.611e-04
12714        2016-02-26T20:53:27  9.431e-04    9.611e-04
12715        2016-02-26T20:53:28  9.431e-04    9.611e-04
12716        2016-02-26T20:53:28  9.431e-04    9.611e-04
12717        2016-02-26T20:53:29  9.431e-04    9.611e-04
12718        2016-02-26T20:53:29  9.431e-04    9.611e-04
12719        2016-02-26T20:53:30  9.431e-04    9.611e-04
12720        2016-02-26T20:53:31  9.431e-04    9.611e-04
12721        2016-02-26T20:53:31  9.430e-04    9.611e-04
12722        2016-02-26T20:53:32  9.430e-04    9.611e-04
12723        2016-02-26T20:53:32  9.430e-04    9.611e-04
12724        2016-02-26T20:53:33  9.430e-04    9.611e-04
12725        2016-02-26T20:53:34  9.430e-04    9.611e-04
12726        2016-02-26T20:53:34  9.430e-04    9.610e-04
12727        2016-02-26T20:53:35  9.430e-04    9.611e-04
12728        2016-02-26T20:53:35  9.430e-04    9.610e-04
12729        2016-02-26T20:53:36  9.430e-04    9.610e-04
12730        2016-02-26T20:53:36  9.430e-04    9.610e-04
12731        2016-02-26T20:53:37  9.430e-04    9.610e-04
12732        2016-02-26T20:53:37  9.430e-04    9.611e-04
12733        2016-02-26T20:53:38  9.430e-04    9.610e-04
12734        2016-02-26T20:53:38  9.430e-04    9.610e-04
12735        2016-02-26T20:53:39  9.430e-04    9.610e-04
12736        2016-02-26T20:53:39  9.430e-04    9.610e-04
12737        2016-02-26T20:53:40  9.429e-04    9.610e-04
12738        2016-02-26T20:53:41  9.429e-04    9.610e-04
12739        2016-02-26T20:53:41  9.429e-04    9.610e-04
12740        2016-02-26T20:53:42  9.429e-04    9.610e-04
12741        2016-02-26T20:53:42  9.429e-04    9.610e-04
12742        2016-02-26T20:53:43  9.429e-04    9.610e-04
12743        2016-02-26T20:53:44  9.429e-04    9.610e-04
12744        2016-02-26T20:53:44  9.429e-04    9.610e-04
12745        2016-02-26T20:53:45  9.429e-04    9.610e-04
12746        2016-02-26T20:53:45  9.429e-04    9.610e-04
12747        2016-02-26T20:53:46  9.429e-04    9.610e-04
12748        2016-02-26T20:53:46  9.429e-04    9.610e-04
12749        2016-02-26T20:53:47  9.429e-04    9.610e-04
12750        2016-02-26T20:53:48  9.429e-04    9.610e-04
12751        2016-02-26T20:53:48  9.429e-04    9.610e-04
12752        2016-02-26T20:53:49  9.429e-04    9.610e-04
12753        2016-02-26T20:53:49  9.429e-04    9.610e-04
12754        2016-02-26T20:53:50  9.429e-04    9.610e-04
12755        2016-02-26T20:53:51  9.429e-04    9.610e-04
12756        2016-02-26T20:53:51  9.428e-04    9.610e-04
12757        2016-02-26T20:53:52  9.429e-04    9.610e-04
12758        2016-02-26T20:53:53  9.428e-04    9.610e-04
12759        2016-02-26T20:53:53  9.428e-04    9.610e-04
12760        2016-02-26T20:53:54  9.428e-04    9.610e-04
12761        2016-02-26T20:53:54  9.428e-04    9.610e-04
12762        2016-02-26T20:53:55  9.428e-04    9.609e-04
12763        2016-02-26T20:53:56  9.428e-04    9.609e-04
12764        2016-02-26T20:53:56  9.428e-04    9.609e-04
12765        2016-02-26T20:53:57  9.428e-04    9.609e-04
12766        2016-02-26T20:53:58  9.428e-04    9.609e-04
12767        2016-02-26T20:53:58  9.427e-04    9.609e-04
12768        2016-02-26T20:53:59  9.427e-04    9.609e-04
12769        2016-02-26T20:53:59  9.427e-04    9.609e-04
12770        2016-02-26T20:54:00  9.427e-04    9.609e-04
12771        2016-02-26T20:54:00  9.426e-04    9.609e-04
12772        2016-02-26T20:54:01  9.426e-04    9.609e-04
12773        2016-02-26T20:54:02  9.426e-04    9.609e-04
12774        2016-02-26T20:54:02  9.426e-04    9.608e-04
12775        2016-02-26T20:54:03  9.426e-04    9.608e-04
12776        2016-02-26T20:54:04  9.426e-04    9.608e-04
12777        2016-02-26T20:54:04  9.426e-04    9.608e-04
12778        2016-02-26T20:54:05  9.426e-04    9.608e-04
12779        2016-02-26T20:54:05  9.426e-04    9.608e-04
12780        2016-02-26T20:54:06  9.425e-04    9.608e-04
12781        2016-02-26T20:54:06  9.425e-04    9.608e-04
12782        2016-02-26T20:54:07  9.425e-04    9.608e-04
12783        2016-02-26T20:54:08  9.425e-04    9.608e-04
12784        2016-02-26T20:54:09  9.425e-04    9.608e-04
12785        2016-02-26T20:54:09  9.425e-04    9.608e-04
12786        2016-02-26T20:54:10  9.425e-04    9.608e-04
12787        2016-02-26T20:54:10  9.425e-04    9.608e-04
12788        2016-02-26T20:54:11  9.425e-04    9.608e-04
12789        2016-02-26T20:54:11  9.425e-04    9.608e-04
12790        2016-02-26T20:54:12  9.425e-04    9.608e-04
12791        2016-02-26T20:54:12  9.425e-04    9.608e-04
12792        2016-02-26T20:54:13  9.425e-04    9.608e-04
12793        2016-02-26T20:54:13  9.425e-04    9.608e-04
12794        2016-02-26T20:54:14  9.425e-04    9.608e-04
12795        2016-02-26T20:54:14  9.425e-04    9.608e-04
12796        2016-02-26T20:54:15  9.425e-04    9.608e-04
12797        2016-02-26T20:54:16  9.425e-04    9.608e-04
12798        2016-02-26T20:54:16  9.425e-04    9.608e-04
12799        2016-02-26T20:54:17  9.425e-04    9.608e-04
Saving checkpoint data.
12800        2016-02-26T20:54:17  9.425e-04    9.608e-04
12801        2016-02-26T20:54:18  9.425e-04    9.608e-04
12802        2016-02-26T20:54:19  9.425e-04    9.608e-04
12803        2016-02-26T20:54:19  9.425e-04    9.608e-04
12804        2016-02-26T20:54:20  9.425e-04    9.608e-04
12805        2016-02-26T20:54:20  9.425e-04    9.608e-04
12806        2016-02-26T20:54:21  9.425e-04    9.608e-04
12807        2016-02-26T20:54:22  9.425e-04    9.608e-04
12808        2016-02-26T20:54:22  9.425e-04    9.608e-04
12809        2016-02-26T20:54:23  9.425e-04    9.608e-04
12810        2016-02-26T20:54:23  9.424e-04    9.608e-04
12811        2016-02-26T20:54:24  9.424e-04    9.608e-04
12812        2016-02-26T20:54:24  9.424e-04    9.608e-04
12813        2016-02-26T20:54:25  9.424e-04    9.607e-04
12814        2016-02-26T20:54:25  9.424e-04    9.607e-04
12815        2016-02-26T20:54:26  9.424e-04    9.607e-04
12816        2016-02-26T20:54:27  9.424e-04    9.607e-04
12817        2016-02-26T20:54:27  9.424e-04    9.607e-04
12818        2016-02-26T20:54:28  9.424e-04    9.607e-04
12819        2016-02-26T20:54:28  9.424e-04    9.607e-04
12820        2016-02-26T20:54:29  9.424e-04    9.607e-04
12821        2016-02-26T20:54:29  9.424e-04    9.607e-04
12822        2016-02-26T20:54:30  9.423e-04    9.607e-04
12823        2016-02-26T20:54:31  9.423e-04    9.607e-04
12824        2016-02-26T20:54:31  9.423e-04    9.607e-04
12825        2016-02-26T20:54:32  9.423e-04    9.607e-04
12826        2016-02-26T20:54:32  9.423e-04    9.607e-04
12827        2016-02-26T20:54:33  9.423e-04    9.607e-04
12828        2016-02-26T20:54:34  9.423e-04    9.607e-04
12829        2016-02-26T20:54:34  9.423e-04    9.607e-04
12830        2016-02-26T20:54:35  9.423e-04    9.607e-04
12831        2016-02-26T20:54:35  9.423e-04    9.607e-04
12832        2016-02-26T20:54:36  9.423e-04    9.607e-04
12833        2016-02-26T20:54:36  9.423e-04    9.607e-04
12834        2016-02-26T20:54:37  9.423e-04    9.607e-04
12835        2016-02-26T20:54:38  9.423e-04    9.607e-04
12836        2016-02-26T20:54:38  9.423e-04    9.607e-04
12837        2016-02-26T20:54:39  9.423e-04    9.607e-04
12838        2016-02-26T20:54:39  9.423e-04    9.607e-04
12839        2016-02-26T20:54:40  9.423e-04    9.607e-04
12840        2016-02-26T20:54:41  9.423e-04    9.607e-04
12841        2016-02-26T20:54:41  9.423e-04    9.607e-04
12842        2016-02-26T20:54:42  9.423e-04    9.607e-04
12843        2016-02-26T20:54:42  9.423e-04    9.607e-04
12844        2016-02-26T20:54:43  9.423e-04    9.607e-04
12845        2016-02-26T20:54:44  9.423e-04    9.607e-04
12846        2016-02-26T20:54:44  9.423e-04    9.607e-04
12847        2016-02-26T20:54:45  9.423e-04    9.607e-04
12848        2016-02-26T20:54:46  9.423e-04    9.607e-04
12849        2016-02-26T20:54:46  9.423e-04    9.607e-04
12850        2016-02-26T20:54:47  9.423e-04    9.607e-04
12851        2016-02-26T20:54:47  9.423e-04    9.607e-04
12852        2016-02-26T20:54:48  9.423e-04    9.607e-04
12853        2016-02-26T20:54:48  9.423e-04    9.607e-04
12854        2016-02-26T20:54:49  9.423e-04    9.607e-04
12855        2016-02-26T20:54:50  9.423e-04    9.607e-04
12856        2016-02-26T20:54:50  9.423e-04    9.607e-04
12857        2016-02-26T20:54:51  9.423e-04    9.607e-04
12858        2016-02-26T20:54:51  9.423e-04    9.607e-04
12859        2016-02-26T20:54:52  9.423e-04    9.607e-04
12860        2016-02-26T20:54:52  9.423e-04    9.607e-04
12861        2016-02-26T20:54:53  9.423e-04    9.607e-04
12862        2016-02-26T20:54:53  9.423e-04    9.607e-04
12863        2016-02-26T20:54:54  9.423e-04    9.607e-04
12864        2016-02-26T20:54:55  9.423e-04    9.607e-04
12865        2016-02-26T20:54:55  9.423e-04    9.607e-04
12866        2016-02-26T20:54:56  9.423e-04    9.607e-04
12867        2016-02-26T20:54:57  9.423e-04    9.607e-04
12868        2016-02-26T20:54:57  9.423e-04    9.607e-04
12869        2016-02-26T20:54:58  9.422e-04    9.607e-04
12870        2016-02-26T20:54:58  9.422e-04    9.607e-04
12871        2016-02-26T20:54:59  9.422e-04    9.606e-04
12872        2016-02-26T20:54:59  9.422e-04    9.606e-04
12873        2016-02-26T20:55:00  9.422e-04    9.607e-04
12874        2016-02-26T20:55:01  9.422e-04    9.606e-04
12875        2016-02-26T20:55:01  9.422e-04    9.606e-04
12876        2016-02-26T20:55:02  9.422e-04    9.606e-04
12877        2016-02-26T20:55:02  9.422e-04    9.606e-04
12878        2016-02-26T20:55:03  9.422e-04    9.606e-04
12879        2016-02-26T20:55:04  9.422e-04    9.606e-04
12880        2016-02-26T20:55:04  9.422e-04    9.606e-04
12881        2016-02-26T20:55:05  9.422e-04    9.606e-04
12882        2016-02-26T20:55:05  9.422e-04    9.606e-04
12883        2016-02-26T20:55:06  9.422e-04    9.606e-04
12884        2016-02-26T20:55:07  9.422e-04    9.606e-04
12885        2016-02-26T20:55:07  9.422e-04    9.606e-04
12886        2016-02-26T20:55:08  9.422e-04    9.606e-04
12887        2016-02-26T20:55:09  9.422e-04    9.606e-04
12888        2016-02-26T20:55:09  9.422e-04    9.606e-04
12889        2016-02-26T20:55:10  9.422e-04    9.606e-04
12890        2016-02-26T20:55:10  9.422e-04    9.606e-04
12891        2016-02-26T20:55:11  9.422e-04    9.606e-04
12892        2016-02-26T20:55:12  9.422e-04    9.606e-04
12893        2016-02-26T20:55:12  9.422e-04    9.606e-04
12894        2016-02-26T20:55:13  9.422e-04    9.606e-04
12895        2016-02-26T20:55:13  9.422e-04    9.606e-04
12896        2016-02-26T20:55:14  9.422e-04    9.606e-04
12897        2016-02-26T20:55:14  9.422e-04    9.606e-04
12898        2016-02-26T20:55:15  9.422e-04    9.606e-04
12899        2016-02-26T20:55:16  9.422e-04    9.606e-04
Saving checkpoint data.
12900        2016-02-26T20:55:16  9.422e-04    9.606e-04
12901        2016-02-26T20:55:17  9.422e-04    9.606e-04
12902        2016-02-26T20:55:17  9.422e-04    9.606e-04
12903        2016-02-26T20:55:18  9.422e-04    9.606e-04
12904        2016-02-26T20:55:19  9.422e-04    9.606e-04
12905        2016-02-26T20:55:19  9.422e-04    9.606e-04
12906        2016-02-26T20:55:20  9.422e-04    9.606e-04
12907        2016-02-26T20:55:20  9.422e-04    9.606e-04
12908        2016-02-26T20:55:21  9.422e-04    9.606e-04
12909        2016-02-26T20:55:21  9.422e-04    9.606e-04
12910        2016-02-26T20:55:22  9.422e-04    9.606e-04
12911        2016-02-26T20:55:23  9.422e-04    9.606e-04
12912        2016-02-26T20:55:23  9.422e-04    9.606e-04
12913        2016-02-26T20:55:24  9.422e-04    9.606e-04
12914        2016-02-26T20:55:24  9.422e-04    9.606e-04
12915        2016-02-26T20:55:25  9.422e-04    9.606e-04
12916        2016-02-26T20:55:25  9.422e-04    9.606e-04
12917        2016-02-26T20:55:26  9.422e-04    9.606e-04
12918        2016-02-26T20:55:27  9.422e-04    9.606e-04
12919        2016-02-26T20:55:27  9.422e-04    9.606e-04
12920        2016-02-26T20:55:28  9.421e-04    9.606e-04
12921        2016-02-26T20:55:28  9.421e-04    9.606e-04
12922        2016-02-26T20:55:29  9.421e-04    9.606e-04
12923        2016-02-26T20:55:29  9.421e-04    9.606e-04
12924        2016-02-26T20:55:30  9.421e-04    9.606e-04
12925        2016-02-26T20:55:30  9.421e-04    9.606e-04
12926        2016-02-26T20:55:31  9.421e-04    9.606e-04
12927        2016-02-26T20:55:32  9.421e-04    9.606e-04
12928        2016-02-26T20:55:32  9.421e-04    9.606e-04
12929        2016-02-26T20:55:33  9.421e-04    9.606e-04
12930        2016-02-26T20:55:33  9.421e-04    9.606e-04
12931        2016-02-26T20:55:34  9.421e-04    9.606e-04
12932        2016-02-26T20:55:35  9.421e-04    9.606e-04
12933        2016-02-26T20:55:35  9.421e-04    9.606e-04
12934        2016-02-26T20:55:36  9.421e-04    9.606e-04
12935        2016-02-26T20:55:36  9.421e-04    9.606e-04
12936        2016-02-26T20:55:37  9.421e-04    9.606e-04
12937        2016-02-26T20:55:38  9.421e-04    9.606e-04
12938        2016-02-26T20:55:38  9.421e-04    9.606e-04
12939        2016-02-26T20:55:39  9.421e-04    9.606e-04
12940        2016-02-26T20:55:39  9.421e-04    9.606e-04
12941        2016-02-26T20:55:40  9.421e-04    9.606e-04
12942        2016-02-26T20:55:41  9.421e-04    9.606e-04
12943        2016-02-26T20:55:41  9.421e-04    9.606e-04
12944        2016-02-26T20:55:42  9.421e-04    9.606e-04
12945        2016-02-26T20:55:42  9.421e-04    9.606e-04
12946        2016-02-26T20:55:43  9.421e-04    9.606e-04
12947        2016-02-26T20:55:43  9.421e-04    9.606e-04
12948        2016-02-26T20:55:44  9.421e-04    9.606e-04
12949        2016-02-26T20:55:45  9.421e-04    9.606e-04
12950        2016-02-26T20:55:45  9.421e-04    9.606e-04
12951        2016-02-26T20:55:46  9.421e-04    9.606e-04
12952        2016-02-26T20:55:46  9.421e-04    9.606e-04
12953        2016-02-26T20:55:47  9.421e-04    9.606e-04
12954        2016-02-26T20:55:47  9.421e-04    9.606e-04
12955        2016-02-26T20:55:48  9.421e-04    9.606e-04
12956        2016-02-26T20:55:48  9.421e-04    9.606e-04
12957        2016-02-26T20:55:49  9.421e-04    9.606e-04
12958        2016-02-26T20:55:50  9.421e-04    9.606e-04
12959        2016-02-26T20:55:50  9.421e-04    9.606e-04
12960        2016-02-26T20:55:51  9.421e-04    9.606e-04
12961        2016-02-26T20:55:51  9.421e-04    9.606e-04
12962        2016-02-26T20:55:52  9.420e-04    9.606e-04
12963        2016-02-26T20:55:52  9.420e-04    9.606e-04
12964        2016-02-26T20:55:53  9.420e-04    9.606e-04
12965        2016-02-26T20:55:54  9.420e-04    9.606e-04
12966        2016-02-26T20:55:54  9.420e-04    9.605e-04
12967        2016-02-26T20:55:55  9.420e-04    9.605e-04
12968        2016-02-26T20:55:55  9.420e-04    9.605e-04
12969        2016-02-26T20:55:56  9.420e-04    9.605e-04
12970        2016-02-26T20:55:57  9.420e-04    9.605e-04
12971        2016-02-26T20:55:57  9.420e-04    9.605e-04
12972        2016-02-26T20:55:58  9.420e-04    9.605e-04
12973        2016-02-26T20:55:58  9.420e-04    9.605e-04
12974        2016-02-26T20:55:59  9.420e-04    9.605e-04
12975        2016-02-26T20:55:59  9.420e-04    9.605e-04
12976        2016-02-26T20:56:00  9.420e-04    9.605e-04
12977        2016-02-26T20:56:01  9.419e-04    9.605e-04
12978        2016-02-26T20:56:01  9.419e-04    9.605e-04
12979        2016-02-26T20:56:02  9.419e-04    9.605e-04
12980        2016-02-26T20:56:02  9.419e-04    9.605e-04
12981        2016-02-26T20:56:03  9.419e-04    9.605e-04
12982        2016-02-26T20:56:03  9.419e-04    9.605e-04
12983        2016-02-26T20:56:04  9.419e-04    9.605e-04
12984        2016-02-26T20:56:05  9.419e-04    9.605e-04
12985        2016-02-26T20:56:05  9.418e-04    9.605e-04
12986        2016-02-26T20:56:06  9.418e-04    9.604e-04
12987        2016-02-26T20:56:06  9.418e-04    9.604e-04
12988        2016-02-26T20:56:07  9.418e-04    9.604e-04
12989        2016-02-26T20:56:07  9.417e-04    9.604e-04
12990        2016-02-26T20:56:08  9.417e-04    9.604e-04
12991        2016-02-26T20:56:09  9.417e-04    9.604e-04
12992        2016-02-26T20:56:09  9.417e-04    9.604e-04
12993        2016-02-26T20:56:10  9.417e-04    9.604e-04
12994        2016-02-26T20:56:11  9.417e-04    9.604e-04
12995        2016-02-26T20:56:11  9.417e-04    9.604e-04
12996        2016-02-26T20:56:12  9.417e-04    9.604e-04
12997        2016-02-26T20:56:12  9.417e-04    9.604e-04
12998        2016-02-26T20:56:13  9.417e-04    9.604e-04
12999        2016-02-26T20:56:14  9.417e-04    9.604e-04
Saving checkpoint data.
13000        2016-02-26T20:56:14  9.417e-04    9.604e-04
13001        2016-02-26T20:56:15  9.417e-04    9.604e-04
13002        2016-02-26T20:56:16  9.417e-04    9.604e-04
13003        2016-02-26T20:56:16  9.417e-04    9.604e-04
13004        2016-02-26T20:56:17  9.417e-04    9.604e-04
13005        2016-02-26T20:56:17  9.417e-04    9.604e-04
13006        2016-02-26T20:56:18  9.417e-04    9.604e-04
13007        2016-02-26T20:56:19  9.417e-04    9.604e-04
13008        2016-02-26T20:56:19  9.417e-04    9.604e-04
13009        2016-02-26T20:56:20  9.417e-04    9.604e-04
13010        2016-02-26T20:56:21  9.417e-04    9.604e-04
13011        2016-02-26T20:56:21  9.417e-04    9.604e-04
13012        2016-02-26T20:56:22  9.417e-04    9.604e-04
13013        2016-02-26T20:56:22  9.417e-04    9.604e-04
13014        2016-02-26T20:56:23  9.417e-04    9.604e-04
13015        2016-02-26T20:56:23  9.417e-04    9.604e-04
13016        2016-02-26T20:56:24  9.417e-04    9.604e-04
13017        2016-02-26T20:56:25  9.417e-04    9.604e-04
13018        2016-02-26T20:56:25  9.417e-04    9.604e-04
13019        2016-02-26T20:56:26  9.417e-04    9.604e-04
13020        2016-02-26T20:56:26  9.417e-04    9.604e-04
13021        2016-02-26T20:56:27  9.417e-04    9.604e-04
13022        2016-02-26T20:56:28  9.417e-04    9.604e-04
13023        2016-02-26T20:56:28  9.417e-04    9.604e-04
13024        2016-02-26T20:56:29  9.417e-04    9.604e-04
13025        2016-02-26T20:56:29  9.417e-04    9.604e-04
13026        2016-02-26T20:56:30  9.417e-04    9.604e-04
13027        2016-02-26T20:56:30  9.417e-04    9.604e-04
13028        2016-02-26T20:56:31  9.417e-04    9.604e-04
13029        2016-02-26T20:56:31  9.417e-04    9.604e-04
13030        2016-02-26T20:56:32  9.417e-04    9.604e-04
13031        2016-02-26T20:56:33  9.417e-04    9.604e-04
13032        2016-02-26T20:56:33  9.417e-04    9.604e-04
13033        2016-02-26T20:56:34  9.416e-04    9.604e-04
13034        2016-02-26T20:56:34  9.416e-04    9.604e-04
13035        2016-02-26T20:56:35  9.416e-04    9.604e-04
13036        2016-02-26T20:56:35  9.416e-04    9.604e-04
13037        2016-02-26T20:56:36  9.416e-04    9.604e-04
13038        2016-02-26T20:56:36  9.416e-04    9.604e-04
13039        2016-02-26T20:56:37  9.416e-04    9.604e-04
13040        2016-02-26T20:56:38  9.416e-04    9.604e-04
13041        2016-02-26T20:56:38  9.416e-04    9.604e-04
13042        2016-02-26T20:56:39  9.416e-04    9.604e-04
13043        2016-02-26T20:56:39  9.416e-04    9.604e-04
13044        2016-02-26T20:56:40  9.416e-04    9.604e-04
13045        2016-02-26T20:56:40  9.416e-04    9.604e-04
13046        2016-02-26T20:56:41  9.416e-04    9.604e-04
13047        2016-02-26T20:56:42  9.416e-04    9.604e-04
13048        2016-02-26T20:56:42  9.416e-04    9.604e-04
13049        2016-02-26T20:56:43  9.416e-04    9.603e-04
13050        2016-02-26T20:56:43  9.416e-04    9.603e-04
13051        2016-02-26T20:56:44  9.416e-04    9.603e-04
13052        2016-02-26T20:56:45  9.416e-04    9.603e-04
13053        2016-02-26T20:56:45  9.416e-04    9.603e-04
13054        2016-02-26T20:56:46  9.416e-04    9.603e-04
13055        2016-02-26T20:56:46  9.416e-04    9.603e-04
13056        2016-02-26T20:56:47  9.416e-04    9.603e-04
13057        2016-02-26T20:56:48  9.416e-04    9.603e-04
13058        2016-02-26T20:56:48  9.416e-04    9.603e-04
13059        2016-02-26T20:56:49  9.416e-04    9.603e-04
13060        2016-02-26T20:56:49  9.416e-04    9.603e-04
13061        2016-02-26T20:56:50  9.416e-04    9.603e-04
13062        2016-02-26T20:56:50  9.416e-04    9.603e-04
13063        2016-02-26T20:56:51  9.416e-04    9.603e-04
13064        2016-02-26T20:56:52  9.416e-04    9.603e-04
13065        2016-02-26T20:56:52  9.416e-04    9.603e-04
13066        2016-02-26T20:56:53  9.416e-04    9.603e-04
13067        2016-02-26T20:56:53  9.416e-04    9.603e-04
13068        2016-02-26T20:56:54  9.416e-04    9.603e-04
13069        2016-02-26T20:56:54  9.416e-04    9.603e-04
13070        2016-02-26T20:56:55  9.416e-04    9.603e-04
13071        2016-02-26T20:56:55  9.416e-04    9.603e-04
13072        2016-02-26T20:56:56  9.416e-04    9.603e-04
13073        2016-02-26T20:56:57  9.416e-04    9.603e-04
13074        2016-02-26T20:56:57  9.416e-04    9.603e-04
13075        2016-02-26T20:56:58  9.416e-04    9.603e-04
13076        2016-02-26T20:56:58  9.416e-04    9.603e-04
13077        2016-02-26T20:56:59  9.416e-04    9.603e-04
13078        2016-02-26T20:56:59  9.416e-04    9.603e-04
13079        2016-02-26T20:57:00  9.416e-04    9.603e-04
13080        2016-02-26T20:57:00  9.416e-04    9.603e-04
13081        2016-02-26T20:57:01  9.416e-04    9.603e-04
13082        2016-02-26T20:57:02  9.416e-04    9.603e-04
13083        2016-02-26T20:57:02  9.415e-04    9.603e-04
13084        2016-02-26T20:57:03  9.415e-04    9.603e-04
13085        2016-02-26T20:57:03  9.415e-04    9.603e-04
13086        2016-02-26T20:57:04  9.415e-04    9.603e-04
13087        2016-02-26T20:57:05  9.415e-04    9.603e-04
13088        2016-02-26T20:57:05  9.415e-04    9.603e-04
13089        2016-02-26T20:57:06  9.415e-04    9.603e-04
13090        2016-02-26T20:57:06  9.415e-04    9.603e-04
13091        2016-02-26T20:57:07  9.415e-04    9.603e-04
13092        2016-02-26T20:57:07  9.414e-04    9.603e-04
13093        2016-02-26T20:57:08  9.414e-04    9.602e-04
13094        2016-02-26T20:57:09  9.414e-04    9.602e-04
13095        2016-02-26T20:57:09  9.414e-04    9.602e-04
13096        2016-02-26T20:57:10  9.414e-04    9.602e-04
13097        2016-02-26T20:57:10  9.414e-04    9.602e-04
13098        2016-02-26T20:57:11  9.414e-04    9.602e-04
13099        2016-02-26T20:57:11  9.414e-04    9.602e-04
Saving checkpoint data.
13100        2016-02-26T20:57:12  9.414e-04    9.602e-04
13101        2016-02-26T20:57:13  9.414e-04    9.602e-04
13102        2016-02-26T20:57:13  9.413e-04    9.602e-04
13103        2016-02-26T20:57:14  9.413e-04    9.602e-04
13104        2016-02-26T20:57:14  9.414e-04    9.602e-04
13105        2016-02-26T20:57:15  9.413e-04    9.602e-04
13106        2016-02-26T20:57:15  9.413e-04    9.602e-04
13107        2016-02-26T20:57:16  9.413e-04    9.602e-04
13108        2016-02-26T20:57:17  9.413e-04    9.602e-04
