step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
==== ====== ====== ====== ====== ====== ====== ========
  106        2016-05-26T15:25:48  4.254e+07    4.035e+01
  107        2016-05-26T15:25:50  4.252e+07    4.034e+01
  108        2016-05-26T15:25:52  4.246e+07    4.031e+01
  109        2016-05-26T15:25:54  4.209e+07    4.013e+01
  110        2016-05-26T15:25:57  6.780e+07    5.094e+01
  111        2016-05-26T15:25:59  4.211e+07    4.014e+01
  112        2016-05-26T15:26:01  6.780e+07    5.094e+01
  113        2016-05-26T15:26:03  7.430e+07    5.333e+01
  114        2016-05-26T15:26:05  4.481e+07    4.141e+01
  115        2016-05-26T15:26:07  4.202e+07    4.010e+01
  116        2016-05-26T15:26:09  4.380e+07    4.094e+01
  117        2016-05-26T15:26:11  4.200e+07    4.009e+01
  118        2016-05-26T15:26:13  4.195e+07    4.007e+01
  119        2016-05-26T15:26:15  4.240e+07    4.028e+01
  120        2016-05-26T15:26:18  4.190e+07    4.004e+01
  121        2016-05-26T15:26:20  4.414e+07    4.110e+01
  122        2016-05-26T15:26:22  4.197e+07    4.008e+01
  123        2016-05-26T15:26:24  4.414e+07    4.110e+01
  124        2016-05-26T15:26:26  4.217e+07    4.017e+01
  125        2016-05-26T15:26:28  4.189e+07    4.004e+01
  126        2016-05-26T15:26:30  4.187e+07    4.003e+01
  127        2016-05-26T15:26:32  4.183e+07    4.001e+01
  128        2016-05-26T15:26:34  4.169e+07    3.994e+01
  129        2016-05-26T15:26:36  4.397e+07    4.102e+01
  130        2016-05-26T15:26:38  4.163e+07    3.992e+01
  131        2016-05-26T15:26:41  4.310e+07    4.062e+01
  132        2016-05-26T15:26:43  4.157e+07    3.989e+01
  133        2016-05-26T15:26:45  4.148e+07    3.985e+01
  134        2016-05-26T15:26:47  4.148e+07    3.984e+01
  135        2016-05-26T15:26:49  4.143e+07    3.982e+01
  136        2016-05-26T15:26:51  4.134e+07    3.978e+01
  137        2016-05-26T15:26:53  4.126e+07    3.974e+01
  138        2016-05-26T15:26:55  4.099e+07    3.961e+01
  139        2016-05-26T15:26:57  4.151e+07    3.986e+01
  140        2016-05-26T15:27:00  4.085e+07    3.954e+01
  141        2016-05-26T15:27:02  4.151e+07    3.986e+01
  142        2016-05-26T15:27:04  4.143e+07    3.982e+01
  143        2016-05-26T15:27:06  4.084e+07    3.953e+01
  144        2016-05-26T15:27:08  4.082e+07    3.953e+01
  145        2016-05-26T15:27:10  4.078e+07    3.951e+01
  146        2016-05-26T15:27:12  4.068e+07    3.946e+01
  147        2016-05-26T15:27:14  4.036e+07    3.930e+01
  148        2016-05-26T15:27:16  4.146e+07    3.983e+01
  149        2016-05-26T15:27:19  4.008e+07    3.917e+01
  150        2016-05-26T15:27:21  4.215e+07    4.016e+01
  151        2016-05-26T15:27:23  3.998e+07    3.912e+01
  152        2016-05-26T15:27:25  3.981e+07    3.903e+01
  153        2016-05-26T15:27:27  3.949e+07    3.887e+01
  154        2016-05-26T15:27:29  4.008e+07    3.917e+01
  155        2016-05-26T15:27:31  3.939e+07    3.883e+01
  156        2016-05-26T15:27:33  3.931e+07    3.879e+01
  157        2016-05-26T15:27:35  3.961e+07    3.893e+01
  158        2016-05-26T15:27:37  3.924e+07    3.875e+01
  159        2016-05-26T15:27:40  3.967e+07    3.897e+01
  160        2016-05-26T15:27:42  3.917e+07    3.872e+01
  161        2016-05-26T15:27:44  3.901e+07    3.864e+01
  162        2016-05-26T15:27:46  3.845e+07    3.836e+01
  163        2016-05-26T15:27:48  3.825e+07    3.826e+01
  164        2016-05-26T15:27:50  3.786e+07    3.806e+01
  165        2016-05-26T15:27:52  3.787e+07    3.807e+01
  166        2016-05-26T15:27:54  3.762e+07    3.795e+01
  167        2016-05-26T15:27:56  3.726e+07    3.776e+01
  168        2016-05-26T15:27:58  3.735e+07    3.781e+01
  169        2016-05-26T15:28:00  3.699e+07    3.763e+01
  170        2016-05-26T15:28:03  3.649e+07    3.737e+01
  171        2016-05-26T15:28:05  3.710e+07    3.768e+01
  172        2016-05-26T15:28:07  3.623e+07    3.724e+01
  173        2016-05-26T15:28:09  3.574e+07    3.698e+01
  174        2016-05-26T15:28:11  3.659e+07    3.742e+01
  175        2016-05-26T15:28:13  3.562e+07    3.692e+01
  176        2016-05-26T15:28:15  3.610e+07    3.717e+01
  177        2016-05-26T15:28:17  3.553e+07    3.688e+01
  178        2016-05-26T15:28:19  3.633e+07    3.729e+01
  179        2016-05-26T15:28:21  3.553e+07    3.687e+01
  180        2016-05-26T15:28:23  3.591e+07    3.707e+01
  181        2016-05-26T15:28:25  3.552e+07    3.687e+01
  182        2016-05-26T15:28:27  3.547e+07    3.685e+01
  183        2016-05-26T15:28:29  3.550e+07    3.686e+01
  184        2016-05-26T15:28:32  3.547e+07    3.684e+01
  185        2016-05-26T15:28:34  3.534e+07    3.678e+01
  186        2016-05-26T15:28:36  3.489e+07    3.654e+01
  187        2016-05-26T15:28:38  5.626e+10    1.467e+03
  188        2016-05-26T15:28:40  3.489e+07    3.654e+01
  189        2016-05-26T15:28:42  5.637e+10    1.469e+03
  190        2016-05-26T15:28:44  3.489e+07    3.654e+01
  191        2016-05-26T15:28:46  2.189e+08    9.154e+01
  192        2016-05-26T15:28:48  3.473e+07    3.646e+01
  193        2016-05-26T15:28:50  3.818e+07    3.822e+01
  194        2016-05-26T15:28:52  3.466e+07    3.642e+01
  195        2016-05-26T15:28:54  3.472e+07    3.645e+01
  196        2016-05-26T15:28:56  3.464e+07    3.641e+01
  197        2016-05-26T15:28:58  3.418e+07    3.617e+01
  198        2016-05-26T15:29:00  3.457e+08    1.150e+02
  199        2016-05-26T15:29:02  3.381e+07    3.597e+01
Saving checkpoint data.
  200        2016-05-26T15:29:05  1.873e+08    8.468e+01
  201        2016-05-26T15:29:07  3.381e+07    3.597e+01
  202        2016-05-26T15:29:09  3.369e+07    3.591e+01
  203        2016-05-26T15:29:11  6.517e+07    4.994e+01
  204        2016-05-26T15:29:13  3.350e+07    3.581e+01
  205        2016-05-26T15:29:15  3.558e+07    3.690e+01
  206        2016-05-26T15:29:17  3.345e+07    3.578e+01
  207        2016-05-26T15:29:19  3.342e+07    3.576e+01
  208        2016-05-26T15:29:21  3.331e+07    3.571e+01
  209        2016-05-26T15:29:23  3.338e+07    3.574e+01
  210        2016-05-26T15:29:25  3.329e+07    3.569e+01
  211        2016-05-26T15:29:28  3.305e+07    3.556e+01
  212        2016-05-26T15:29:30  3.297e+07    3.552e+01
  213        2016-05-26T15:29:32  3.286e+07    3.547e+01
  214        2016-05-26T15:29:34  3.253e+07    3.529e+01
  215        2016-05-26T15:29:36  3.194e+07    3.496e+01
  216        2016-05-26T15:29:38  8.074e+10    1.758e+03
  217        2016-05-26T15:29:41  3.194e+07    3.496e+01
  218        2016-05-26T15:29:43  3.192e+07    3.495e+01
  219        2016-05-26T15:29:45  7.420e+10    1.685e+03
  220        2016-05-26T15:29:48  3.192e+07    3.495e+01
  221        2016-05-26T15:29:50  3.190e+07    3.494e+01
  222        2016-05-26T15:29:52  7.188e+10    1.659e+03
  223        2016-05-26T15:29:54  3.190e+07    3.494e+01
  224        2016-05-26T15:29:56  4.648e+07    4.218e+01
  225        2016-05-26T15:29:58  3.720e+07    3.773e+01
  226        2016-05-26T15:30:00  3.190e+07    3.494e+01
  227        2016-05-26T15:30:02  3.212e+07    3.506e+01
  228        2016-05-26T15:30:04  3.190e+07    3.494e+01
  229        2016-05-26T15:30:06  3.182e+07    3.490e+01
  230        2016-05-26T15:30:08  3.180e+07    3.488e+01
  231        2016-05-26T15:30:10  4.222e+07    4.020e+01
  232        2016-05-26T15:30:12  3.179e+07    3.488e+01
  233        2016-05-26T15:30:15  3.179e+07    3.488e+01
  234        2016-05-26T15:30:17  3.179e+07    3.488e+01
  235        2016-05-26T15:30:19  3.179e+07    3.488e+01
  236        2016-05-26T15:30:21  3.185e+07    3.492e+01
  237        2016-05-26T15:30:23  3.179e+07    3.488e+01
  238        2016-05-26T15:30:25  3.179e+07    3.488e+01
  239        2016-05-26T15:30:27  3.179e+07    3.488e+01
  240        2016-05-26T15:30:29  3.178e+07    3.488e+01
  241        2016-05-26T15:30:31  3.176e+07    3.486e+01
  242        2016-05-26T15:30:33  3.167e+07    3.481e+01
  243        2016-05-26T15:30:35  3.158e+07    3.477e+01
  244        2016-05-26T15:30:37  3.170e+07    3.483e+01
  245        2016-05-26T15:30:40  3.145e+07    3.469e+01
  246        2016-05-26T15:30:42  3.253e+07    3.528e+01
  247        2016-05-26T15:30:44  3.183e+07    3.490e+01
  248        2016-05-26T15:30:46  3.146e+07    3.470e+01
  249        2016-05-26T15:30:48  3.144e+07    3.469e+01
  250        2016-05-26T15:30:50  3.147e+07    3.471e+01
  251        2016-05-26T15:30:53  3.144e+07    3.469e+01
  252        2016-05-26T15:30:55  3.144e+07    3.469e+01
  253        2016-05-26T15:30:57  3.144e+07    3.469e+01
  254        2016-05-26T15:30:59  3.143e+07    3.468e+01
  255        2016-05-26T15:31:01  3.141e+07    3.467e+01
  256        2016-05-26T15:31:03  3.134e+07    3.463e+01
  257        2016-05-26T15:31:06  3.108e+07    3.449e+01
  258        2016-05-26T15:31:08  3.046e+07    3.414e+01
  259        2016-05-26T15:31:10  2.945e+07    3.357e+01
  260        2016-05-26T15:31:12  3.029e+07    3.405e+01
  261        2016-05-26T15:31:14  2.870e+07    3.314e+01
  262        2016-05-26T15:31:16  2.968e+07    3.370e+01
  263        2016-05-26T15:31:18  2.836e+07    3.294e+01
  264        2016-05-26T15:31:21  2.789e+07    3.267e+01
  265        2016-05-26T15:31:23  2.815e+07    3.282e+01
  266        2016-05-26T15:31:25  2.790e+07    3.268e+01
  267        2016-05-26T15:31:27  2.778e+07    3.261e+01
  268        2016-05-26T15:31:29  2.760e+07    3.250e+01
  269        2016-05-26T15:31:31  2.739e+07    3.238e+01
  270        2016-05-26T15:31:34  2.724e+07    3.229e+01
  271        2016-05-26T15:31:36  2.715e+07    3.223e+01
  272        2016-05-26T15:31:38  2.711e+07    3.221e+01
  273        2016-05-26T15:31:40  2.710e+07    3.221e+01
  274        2016-05-26T15:31:42  2.710e+07    3.221e+01
  275        2016-05-26T15:31:44  2.710e+07    3.221e+01
  276        2016-05-26T15:31:46  2.710e+07    3.221e+01
  277        2016-05-26T15:31:48  2.710e+07    3.221e+01
  278        2016-05-26T15:31:50  2.710e+07    3.221e+01
  279        2016-05-26T15:31:53  2.710e+07    3.221e+01
  280        2016-05-26T15:31:55  2.710e+07    3.221e+01
  281        2016-05-26T15:31:57  2.710e+07    3.221e+01
  282        2016-05-26T15:31:59  2.710e+07    3.221e+01
  283        2016-05-26T15:32:01  2.710e+07    3.221e+01
  284        2016-05-26T15:32:03  2.710e+07    3.221e+01
  285        2016-05-26T15:32:05  2.710e+07    3.221e+01
  286        2016-05-26T15:32:08  2.710e+07    3.221e+01
  287        2016-05-26T15:32:10  2.710e+07    3.221e+01
  288        2016-05-26T15:32:12  2.710e+07    3.221e+01
  289        2016-05-26T15:32:14  2.710e+07    3.221e+01
  290        2016-05-26T15:32:16  2.710e+07    3.221e+01
  291        2016-05-26T15:32:18  2.710e+07    3.221e+01
  292        2016-05-26T15:32:20  2.710e+07    3.221e+01
  293        2016-05-26T15:32:23  2.710e+07    3.221e+01
  294        2016-05-26T15:32:25  2.710e+07    3.221e+01
  295        2016-05-26T15:32:27  2.710e+07    3.221e+01
  296        2016-05-26T15:32:29  2.710e+07    3.221e+01
  297        2016-05-26T15:32:31  2.710e+07    3.221e+01
  298        2016-05-26T15:32:33  2.710e+07    3.221e+01
  299        2016-05-26T15:32:35  2.710e+07    3.221e+01
Saving checkpoint data.
  300        2016-05-26T15:32:38  2.710e+07    3.221e+01
  301        2016-05-26T15:32:40  2.710e+07    3.221e+01
  302        2016-05-26T15:32:42  2.710e+07    3.221e+01
  303        2016-05-26T15:32:44  2.710e+07    3.221e+01
  304        2016-05-26T15:32:46  2.710e+07    3.221e+01
  305        2016-05-26T15:32:48  2.710e+07    3.221e+01
  306        2016-05-26T15:32:50  2.710e+07    3.221e+01
  307        2016-05-26T15:32:52  2.710e+07    3.221e+01
  308        2016-05-26T15:32:55  2.710e+07    3.221e+01
  309        2016-05-26T15:32:57  2.710e+07    3.221e+01
  310        2016-05-26T15:32:59  2.710e+07    3.221e+01
  311        2016-05-26T15:33:01  2.710e+07    3.221e+01
  312        2016-05-26T15:33:03  2.710e+07    3.221e+01
  313        2016-05-26T15:33:06  2.710e+07    3.221e+01
  314        2016-05-26T15:33:08  2.710e+07    3.221e+01
  315        2016-05-26T15:33:10  2.710e+07    3.221e+01
  316        2016-05-26T15:33:13  2.710e+07    3.221e+01
  317        2016-05-26T15:33:15  2.710e+07    3.221e+01
  318        2016-05-26T15:33:17  2.710e+07    3.221e+01
  319        2016-05-26T15:33:19  2.710e+07    3.221e+01
  320        2016-05-26T15:33:21  2.710e+07    3.221e+01
  321        2016-05-26T15:33:23  2.710e+07    3.221e+01
  322        2016-05-26T15:33:26  2.710e+07    3.221e+01
  323        2016-05-26T15:33:28  2.710e+07    3.221e+01
  324        2016-05-26T15:33:30  2.710e+07    3.221e+01
  325        2016-05-26T15:33:32  2.710e+07    3.221e+01
  326        2016-05-26T15:33:34  2.710e+07    3.221e+01
  327        2016-05-26T15:33:36  2.710e+07    3.221e+01
  328        2016-05-26T15:33:38  2.710e+07    3.221e+01
  329        2016-05-26T15:33:40  2.710e+07    3.221e+01
  330        2016-05-26T15:33:43  2.710e+07    3.221e+01
  331        2016-05-26T15:33:45  2.710e+07    3.221e+01
  332        2016-05-26T15:33:47  2.710e+07    3.221e+01
  333        2016-05-26T15:33:49  2.710e+07    3.221e+01
  334        2016-05-26T15:33:51  2.710e+07    3.221e+01
  335        2016-05-26T15:33:53  2.710e+07    3.221e+01
  336        2016-05-26T15:33:55  2.710e+07    3.221e+01
  337        2016-05-26T15:33:57  2.710e+07    3.221e+01
  338        2016-05-26T15:34:00  2.710e+07    3.221e+01
  339        2016-05-26T15:34:02  2.710e+07    3.221e+01
  340        2016-05-26T15:34:04  2.710e+07    3.221e+01
  341        2016-05-26T15:34:06  2.710e+07    3.221e+01
  342        2016-05-26T15:34:08  2.712e+07    3.222e+01
  343        2016-05-26T15:34:10  2.710e+07    3.221e+01
  344        2016-05-26T15:34:12  2.710e+07    3.221e+01
  345        2016-05-26T15:34:14  2.710e+07    3.221e+01
  346        2016-05-26T15:34:17  2.710e+07    3.221e+01
  347        2016-05-26T15:34:19  2.710e+07    3.221e+01
  348        2016-05-26T15:34:21  2.710e+07    3.221e+01
  349        2016-05-26T15:34:23  2.710e+07    3.221e+01
  350        2016-05-26T15:34:25  2.710e+07    3.221e+01
  351        2016-05-26T15:34:27  2.710e+07    3.221e+01
  352        2016-05-26T15:34:29  2.710e+07    3.221e+01
  353        2016-05-26T15:34:31  2.710e+07    3.221e+01
  354        2016-05-26T15:34:33  2.710e+07    3.221e+01
  355        2016-05-26T15:34:36  2.710e+07    3.221e+01
  356        2016-05-26T15:34:38  2.710e+07    3.221e+01
  357        2016-05-26T15:34:40  2.710e+07    3.221e+01
  358        2016-05-26T15:34:42  2.710e+07    3.221e+01
  359        2016-05-26T15:34:44  2.710e+07    3.221e+01
  360        2016-05-26T15:34:46  2.710e+07    3.221e+01
  361        2016-05-26T15:34:48  2.710e+07    3.221e+01
  362        2016-05-26T15:34:50  2.710e+07    3.221e+01
  363        2016-05-26T15:34:52  2.710e+07    3.221e+01
  364        2016-05-26T15:34:54  2.710e+07    3.221e+01
  365        2016-05-26T15:34:56  2.710e+07    3.221e+01
  366        2016-05-26T15:34:58  2.710e+07    3.221e+01
  367        2016-05-26T15:35:01  2.710e+07    3.221e+01
  368        2016-05-26T15:35:03  2.710e+07    3.221e+01
  369        2016-05-26T15:35:05  2.710e+07    3.221e+01
  370        2016-05-26T15:35:07  2.710e+07    3.221e+01
  371        2016-05-26T15:35:09  2.710e+07    3.221e+01
  372        2016-05-26T15:35:11  2.710e+07    3.221e+01
  373        2016-05-26T15:35:13  2.710e+07    3.221e+01
  374        2016-05-26T15:35:15  2.710e+07    3.221e+01
  375        2016-05-26T15:35:17  2.710e+07    3.221e+01
  376        2016-05-26T15:35:20  2.710e+07    3.221e+01
  377        2016-05-26T15:35:22  2.710e+07    3.221e+01
  378        2016-05-26T15:35:24  2.710e+07    3.221e+01
  379        2016-05-26T15:35:26  2.710e+07    3.221e+01
  380        2016-05-26T15:35:28  2.710e+07    3.221e+01
  381        2016-05-26T15:35:30  2.710e+07    3.221e+01
  382        2016-05-26T15:35:32  2.710e+07    3.221e+01
  383        2016-05-26T15:35:34  2.710e+07    3.221e+01
  384        2016-05-26T15:35:36  2.710e+07    3.221e+01
  385        2016-05-26T15:35:38  2.710e+07    3.221e+01
  386        2016-05-26T15:35:40  2.710e+07    3.221e+01
  387        2016-05-26T15:35:43  2.710e+07    3.221e+01
  388        2016-05-26T15:35:45  2.710e+07    3.221e+01
  389        2016-05-26T15:35:47  2.710e+07    3.221e+01
  390        2016-05-26T15:35:49  5.673e+07    4.659e+01
  391        2016-05-26T15:35:51  2.710e+07    3.221e+01
  392        2016-05-26T15:35:53  2.710e+07    3.221e+01
  393        2016-05-26T15:35:55  5.673e+07    4.659e+01
  394        2016-05-26T15:35:57  2.710e+07    3.221e+01
  395        2016-05-26T15:35:59  2.710e+07    3.221e+01
  396        2016-05-26T15:36:01  2.710e+07    3.221e+01
  397        2016-05-26T15:36:04  2.710e+07    3.221e+01
  398        2016-05-26T15:36:06  2.710e+07    3.221e+01
  399        2016-05-26T15:36:08  2.710e+07    3.221e+01
Saving checkpoint data.
  400        2016-05-26T15:36:10  2.710e+07    3.221e+01
  401        2016-05-26T15:36:12  2.710e+07    3.221e+01
  402        2016-05-26T15:36:14  2.710e+07    3.221e+01
  403        2016-05-26T15:36:16  2.710e+07    3.221e+01
  404        2016-05-26T15:36:18  2.710e+07    3.221e+01
  405        2016-05-26T15:36:20  2.710e+07    3.221e+01
  406        2016-05-26T15:36:22  2.710e+07    3.221e+01
  407        2016-05-26T15:36:24  2.710e+07    3.221e+01
  408        2016-05-26T15:36:27  2.710e+07    3.221e+01
  409        2016-05-26T15:36:29  2.710e+07    3.221e+01
  410        2016-05-26T15:36:31  2.710e+07    3.221e+01
  411        2016-05-26T15:36:33  2.710e+07    3.221e+01
  412        2016-05-26T15:36:35  2.710e+07    3.221e+01
  413        2016-05-26T15:36:37  2.710e+07    3.221e+01
  414        2016-05-26T15:36:39  2.710e+07    3.221e+01
  415        2016-05-26T15:36:41  2.710e+07    3.221e+01
  416        2016-05-26T15:36:43  2.710e+07    3.221e+01
  417        2016-05-26T15:36:45  2.710e+07    3.221e+01
  418        2016-05-26T15:36:48  2.710e+07    3.221e+01
  419        2016-05-26T15:36:50  2.710e+07    3.221e+01
  420        2016-05-26T15:36:52  5.673e+07    4.659e+01
  421        2016-05-26T15:36:54  5.673e+07    4.659e+01
  422        2016-05-26T15:36:56  5.673e+07    4.659e+01
  423        2016-05-26T15:36:58  5.410e+07    4.550e+01
  424        2016-05-26T15:37:00  2.959e+07    3.365e+01
  425        2016-05-26T15:37:02  2.710e+07    3.221e+01
  426        2016-05-26T15:37:04  2.710e+07    3.221e+01
  427        2016-05-26T15:37:07  2.710e+07    3.221e+01
  428        2016-05-26T15:37:09  2.710e+07    3.221e+01
  429        2016-05-26T15:37:11  2.710e+07    3.221e+01
  430        2016-05-26T15:37:13  2.710e+07    3.221e+01
  431        2016-05-26T15:37:15  2.710e+07    3.221e+01
Introducing new hidden-layer nodes...
Hidden-layer structure:
 Pd: [4, 12]
 Cu: [4, 12]
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
    0        2016-05-26T15:37:19  2.710e+07    3.221e+01
    1        2016-05-26T15:37:21  5.641e+10    1.469e+03
    2        2016-05-26T15:37:23  2.710e+07    3.221e+01
    3        2016-05-26T15:37:26  2.710e+07    3.221e+01
    4        2016-05-26T15:37:28  2.710e+07    3.221e+01
    5        2016-05-26T15:37:30  2.710e+07    3.221e+01
    6        2016-05-26T15:37:32  2.710e+07    3.221e+01
    7        2016-05-26T15:37:34  2.710e+07    3.221e+01
    8        2016-05-26T15:37:36  2.710e+07    3.221e+01
    9        2016-05-26T15:37:38  2.710e+07    3.221e+01
   10        2016-05-26T15:37:40  2.710e+07    3.221e+01
   11        2016-05-26T15:37:42  2.710e+07    3.221e+01
   12        2016-05-26T15:37:45  2.710e+07    3.221e+01
   13        2016-05-26T15:37:47  2.710e+07    3.221e+01
   14        2016-05-26T15:37:49  2.710e+07    3.221e+01
   15        2016-05-26T15:37:51  2.710e+07    3.221e+01
   16        2016-05-26T15:37:53  2.666e+07    3.194e+01
   17        2016-05-26T15:37:55  2.841e+07    3.298e+01
   18        2016-05-26T15:37:57  2.722e+07    3.227e+01
   19        2016-05-26T15:37:59  2.653e+07    3.187e+01
   20        2016-05-26T15:38:02  2.652e+07    3.186e+01
   21        2016-05-26T15:38:04  2.652e+07    3.186e+01
   22        2016-05-26T15:38:06  2.652e+07    3.186e+01
   23        2016-05-26T15:38:08  2.652e+07    3.186e+01
   24        2016-05-26T15:38:10  2.652e+07    3.186e+01
   25        2016-05-26T15:38:12  2.652e+07    3.186e+01
   26        2016-05-26T15:38:14  3.326e+13    3.568e+04
   27        2016-05-26T15:38:17  2.652e+07    3.186e+01
   28        2016-05-26T15:38:19  3.326e+13    3.568e+04
   29        2016-05-26T15:38:21  7.811e+12    1.729e+04
   30        2016-05-26T15:38:23  1.714e+12    8.100e+03
   31        2016-05-26T15:38:25  3.223e+11    3.512e+03
   32        2016-05-26T15:38:27  3.919e+10    1.225e+03
   33        2016-05-26T15:38:29  7.116e+07    5.219e+01
   34        2016-05-26T15:38:31  1.327e+08    7.126e+01
   35        2016-05-26T15:38:34  4.325e+08    1.287e+02
   36        2016-05-26T15:38:36  5.736e+08    1.482e+02
   37        2016-05-26T15:38:38  5.641e+08    1.469e+02
   38        2016-05-26T15:38:40  4.128e+08    1.257e+02
   39        2016-05-26T15:38:42  5.673e+07    4.660e+01
Introducing new hidden-layer nodes...
Hidden-layer structure:
 Pd: [5, 13]
 Cu: [5, 13]
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
    0        2016-05-26T15:38:46  5.673e+07    4.660e+01
    1        2016-05-26T15:38:48  1.474e+14    7.511e+04
    2        2016-05-26T15:38:51  5.666e+07    4.657e+01
    3        2016-05-26T15:38:53  5.659e+07    4.654e+01
    4        2016-05-26T15:38:55  5.659e+07    4.654e+01
    5        2016-05-26T15:38:57  5.659e+07    4.654e+01
    6        2016-05-26T15:38:59  5.659e+07    4.654e+01
    7        2016-05-26T15:39:01  5.659e+07    4.654e+01
    8        2016-05-26T15:39:03  5.659e+07    4.654e+01
    9        2016-05-26T15:39:06  5.659e+07    4.654e+01
   10        2016-05-26T15:39:08  5.659e+07    4.654e+01
   11        2016-05-26T15:39:10  5.659e+07    4.654e+01
   12        2016-05-26T15:39:12  5.659e+07    4.654e+01
   13        2016-05-26T15:39:14  5.659e+07    4.654e+01
   14        2016-05-26T15:39:16  5.659e+07    4.654e+01
   15        2016-05-26T15:39:19  5.651e+07    4.651e+01
   16        2016-05-26T15:39:21  3.496e+07    3.658e+01
   17        2016-05-26T15:39:23  3.496e+07    3.658e+01
   18        2016-05-26T15:39:25  3.496e+07    3.658e+01
   19        2016-05-26T15:39:27  3.496e+07    3.658e+01
   20        2016-05-26T15:39:29  3.496e+07    3.658e+01
   21        2016-05-26T15:39:31  3.496e+07    3.658e+01
   22        2016-05-26T15:39:34  3.496e+07    3.658e+01
   23        2016-05-26T15:39:36  3.496e+07    3.658e+01
   24        2016-05-26T15:39:38  3.496e+07    3.658e+01
   25        2016-05-26T15:39:40  3.496e+07    3.658e+01
   26        2016-05-26T15:39:43  3.496e+07    3.658e+01
   27        2016-05-26T15:39:45  3.496e+07    3.658e+01
Introducing new hidden-layer nodes...
Hidden-layer structure:
 Pd: [6, 14]
 Cu: [6, 14]
Step              Time               Cost     RMS (Energy
                                    Function    per Atom)
                                                 Error
=====  ==========================  =========  ==========
    0        2016-05-26T15:39:49  3.496e+07    3.658e+01
    1        2016-05-26T15:39:52  3.201e+13    3.500e+04
    2        2016-05-26T15:39:54  3.495e+07    3.657e+01
    3        2016-05-26T15:39:56  3.494e+07    3.657e+01
    4        2016-05-26T15:39:59  3.494e+07    3.657e+01
    5        2016-05-26T15:40:01  3.494e+07    3.657e+01
    6        2016-05-26T15:40:03  5.661e+07    4.655e+01
    7        2016-05-26T15:40:06  3.494e+07    3.657e+01
    8        2016-05-26T15:40:08  5.662e+07    4.655e+01
    9        2016-05-26T15:40:10  3.494e+07    3.657e+01
   10        2016-05-26T15:40:12  3.494e+07    3.657e+01
   11        2016-05-26T15:40:15  4.715e+07    4.248e+01
   12        2016-05-26T15:40:17  3.494e+07    3.657e+01
   13        2016-05-26T15:40:19  4.688e+07    4.236e+01
   14        2016-05-26T15:40:22  3.494e+07    3.657e+01
   15        2016-05-26T15:40:24  3.499e+07    3.659e+01
   16        2016-05-26T15:40:26  3.494e+07    3.657e+01
   17        2016-05-26T15:40:29  3.494e+07    3.657e+01
   18        2016-05-26T15:40:31  3.625e+07    3.725e+01
   19        2016-05-26T15:40:34  3.494e+07    3.657e+01
   20        2016-05-26T15:40:36  3.494e+07    3.657e+01
   21        2016-05-26T15:40:38  3.625e+07    3.725e+01
   22        2016-05-26T15:40:41  3.494e+07    3.657e+01
   23        2016-05-26T15:40:43  3.494e+07    3.657e+01
   24        2016-05-26T15:40:45  3.494e+07    3.657e+01
   25        2016-05-26T15:40:48  3.494e+07    3.657e+01
   26        2016-05-26T15:40:50  3.494e+07    3.657e+01
   27        2016-05-26T15:40:52  3.494e+07    3.657e+01
   28        2016-05-26T15:40:55  3.494e+07    3.657e+01
   29        2016-05-26T15:40:57  3.494e+07    3.657e+01
   30        2016-05-26T15:41:00  3.494e+07    3.657e+01
   31        2016-05-26T15:41:02  3.494e+07    3.657e+01
   32        2016-05-26T15:41:04  3.494e+07    3.657e+01
   33        2016-05-26T15:41:07  3.494e+07    3.657e+01
   34        2016-05-26T15:41:09  3.494e+07    3.657e+01
   35        2016-05-26T15:41:11  3.494e+07    3.657e+01
   36        2016-05-26T15:41:14  3.494e+07    3.657e+01
   37        2016-05-26T15:41:16  3.494e+07    3.657e+01
   38        2016-05-26T15:41:19  3.494e+07    3.657e+01
   39        2016-05-26T15:41:21  3.494e+07    3.657e+01
   40        2016-05-26T15:41:23  3.494e+07    3.657e+01
   41        2016-05-26T15:41:26  3.494e+07    3.657e+01
   42        2016-05-26T15:41:28  3.494e+07    3.657e+01
   43        2016-05-26T15:41:30  3.494e+07    3.657e+01
   44        2016-05-26T15:41:33  3.494e+07    3.657e+01
   45        2016-05-26T15:41:35  3.494e+07    3.657e+01
   46        2016-05-26T15:41:37  3.494e+07    3.657e+01
   47        2016-05-26T15:41:40  3.494e+07    3.657e+01
   48        2016-05-26T15:41:42  3.494e+07    3.657e+01
   49        2016-05-26T15:41:44  3.494e+07    3.657e+01
   50        2016-05-26T15:41:47  3.494e+07    3.657e+01
   51        2016-05-26T15:41:49  3.494e+07    3.657e+01
   52        2016-05-26T15:41:51  3.494e+07    3.657e+01
   53        2016-05-26T15:41:54  3.494e+07    3.657e+01
   54        2016-05-26T15:41:56  3.494e+07    3.657e+01
   55        2016-05-26T15:41:58  3.494e+07    3.657e+01
   56        2016-05-26T15:42:01  3.494e+07    3.657e+01
   57        2016-05-26T15:42:03  3.494e+07    3.657e+01
   58        2016-05-26T15:42:06  3.494e+07    3.657e+01
